Date,MSFT,AAPL,NVDA,AMZN,GOOGL,META,GOOG,CVX,TSLA,LLY,UNH,AVGO,JPM,V,XOM,JNJ,HD,MA,PG,COST,MRK,ABBV,ADBE,CRM,AM
08/03/2022,3.843184264868857e-07,1.665925422823921e-07,4.529051108920503e-07,3.4755986150353144e-07,1.675948182386854e-07,-7.373555230656789e-08,1.8478349916735733e-07,2.5854279624355874e-06,2.804885230407604e-07,-2.057890317683687e-07,3.2291530291215714e-06,7.857493767472704e-06,3.109544239642233e-08,1.0398556143862456e-07,6.505789590265609e-07,-2.4790150912749e-07,1.5242091775203435e-06,2.754273444553646e-06,-3.433998395219863e-07,5.246438598797279e-06,-8.826093279226169e-07,-1.4872161956786772e-06,4.720422908811299e-06,2.8756232626490084e-06,2.9602475792357246e-06
08/04/2022,4.7509219287354334e-07,1.4416460591351277e-07,5.477817937003286e-07,3.6356509503422353e-07,2.4520224109759606e-07,2.144148023196413e-07,2.603071801478825e-07,1.6323916952936562e-06,3.619438355242212e-07,-7.754427549972554e-07,4.21933344214875e-06,6.6640469305842925e-06,3.608631775737108e-07,1.3110305923671125e-07,4.019365628114909e-07,-1.238411591358853e-07,1.7524461671721336e-06,3.064843774035499e-06,-3.941641281816585e-08,4.045599454133764e-06,-8.144121920091147e-07,-1.1219880652417428e-06,5.754069577274208e-06,3.070316713367891e-06,4.191698509392229e-06
08/05/2022,5.796010289822665e-07,1.8774280025527448e-07,5.347738639181348e-07,3.620744692710062e-07,2.655592041245572e-07,1.4888597409588316e-07,3.434542056827522e-07,9.210735309479314e-07,3.952811023657883e-07,-1.657362857062734e-06,3.188653495401962e-07,7.241594175945116e-06,-2.896499349674442e-08,2.4051520852418546e-07,9.850612340966816e-08,-6.393428591115529e-07,1.8568681074348983e-06,3.0203810216471696e-06,-4.7271645595084814e-08,1.9432962406962636e-06,-1.0723347805121465e-06,-1.353149150188188e-06,4.864118458980601e-06,3.7962899050163957e-06,1.2830103108072662e-06
08/08/2022,6.719904590991892e-07,2.1922595397251119e-07,4.646015147065029e-07,4.6894442780384515e-07,4.040288652927056e-07,-2.777663264026786e-09,4.841748390659602e-07,1.4048526527464148e-06,1.7493559340036649e-07,-2.2582758859406366e-06,1.2728441094432351e-06,8.564359441244807e-06,2.5053988193115286e-07,7.525306088161374e-07,1.567889885601457e-07,-3.420367919672946e-07,2.79839196903603e-06,4.330502619569903e-06,2.1480769143070547e-07,2.7578867220602975e-06,-6.066169358307045e-07,-1.4352319142892226e-06,6.2506978187384235e-06,3.2444058290014748e-06,6.599827507706793e-07
08/09/2022,4.2748025203072043e-07,1.5238718696425157e-07,4.8010761920509176e-08,3.433760733786523e-07,1.6022944872009027e-07,-1.1524106122003965e-07,1.8000095375636208e-07,1.019848673377751e-06,1.8470067950765758e-07,-2.2571328000621154e-06,3.5648934470645066e-07,5.230158172695447e-06,-1.774103659366515e-08,-3.916169056307661e-08,5.328104796408064e-08,-1.8744792278364628e-07,1.6162892279174714e-06,1.3968507744557425e-06,1.903220850308874e-07,3.099080335277356e-06,-5.141640539898125e-07,-1.2931144962006594e-06,5.446126577310012e-06,2.6998749740117664e-06,-7.566933615581916e-07
08/10/2022,3.2630217467271934e-07,1.2295269627324837e-07,-6.058951505900924e-08,3.0337420568286203e-07,1.2557753121710514e-07,-4.26284071135075e-07,1.582667319645774e-07,1.0385523388350303e-06,1.6787275479538442e-07,-2.7807149548083957e-06,1.5949385534062217e-06,2.047263693129505e-06,7.166106945000885e-08,-3.170819485169597e-07,7.92716636929352e-08,-5.611861841214018e-08,3.6924478875315353e-07,6.258562100643638e-07,6.00367443978648e-07,1.1807969934693153e-06,-1.0973009717924674e-08,-1.3188418676740052e-06,3.1592248701983124e-06,-1.9668702410888367e-08,-1.4252745282251165e-07
08/11/2022,3.719612836001714e-07,1.2741964210160627e-07,4.3585353054318216e-09,2.6455892279647454e-07,1.5155878978687933e-07,-8.713525214714523e-08,2.3791604453840813e-07,1.1660722688485912e-06,8.7824474193845e-08,-2.902725576608878e-06,1.2746739235765664e-06,3.2391182379729406e-06,2.0721530728352897e-07,-3.2922397884746124e-07,2.3038579055499683e-07,-6.66722674308875e-08,5.584129643952133e-07,7.619995242286146e-07,8.463992518309063e-07,8.374166579356285e-07,-1.2947012997522945e-07,-1.1309929093434954e-06,2.7375696389373928e-06,4.208536599311503e-07,7.02989781521497e-07
08/12/2022,5.103020614302225e-07,1.6352274468974764e-07,7.062658888578712e-08,3.3171575381526e-07,4.173515214796594e-07,2.0167479609678062e-07,6.343636691027134e-07,1.3565338505309143e-06,7.532584398864882e-08,-3.815421833584392e-06,7.304806991558831e-07,4.500425670122459e-06,4.012051565913779e-07,-1.8465201436145146e-07,3.7326175112723255e-07,-3.1015337984313626e-07,5.471514468304334e-07,7.466654114539037e-07,2.6303808012887996e-07,2.0005970658041077e-07,-1.7703749296428588e-07,-7.205831990444199e-07,4.672956203813667e-06,5.591787799402103e-07,2.630767615158481e-06
08/15/2022,5.650206166278989e-07,1.8401746266394805e-07,2.0702593331326467e-07,3.882850792698912e-07,6.901948189722076e-07,3.906569074911272e-07,8.27761458617039e-07,1.0569939667942517e-06,1.4776786194857206e-07,-3.0709611703717635e-06,1.3566891676461568e-06,4.779300725444458e-06,6.053700220686665e-07,-2.129369357293896e-07,2.9669253844761333e-07,-2.8422795457077775e-07,1.255526681795483e-06,1.1624508000773353e-06,3.6938797830640503e-07,7.950774519252611e-07,4.3942640795417495e-08,-9.73862375124868e-07,6.372272495752008e-06,1.847798747490277e-06,3.0777884901855984e-06
08/16/2022,9.124658540443156e-07,2.632829401387345e-07,3.302676461087748e-07,6.33362570766483e-07,8.332750431736146e-07,8.602765398063149e-07,1.0653917642378947e-06,7.177280156576079e-07,2.181439842618404e-07,-1.9008049549690314e-06,1.6961908603896125e-06,6.536577231591665e-06,9.425482522892088e-07,3.495813906320811e-07,1.446013569368657e-07,-4.338864195506885e-07,1.4066046135819003e-06,2.1654535466584433e-06,4.949378231450154e-07,3.5748774297305194e-06,-1.1922075242784469e-07,-1.2600852408303767e-06,7.558141262249e-06,4.365158305267505e-06,2.3500851871800423e-06
08/17/2022,4.927057228678703e-07,1.83723664012291e-07,1.3565766317412385e-07,3.3302196184330465e-07,4.013381323866086e-07,2.756599679557867e-07,5.019334955519839e-07,6.636242266321638e-07,1.3105350696569476e-07,-2.5194165071451194e-06,1.214310891463662e-06,3.0582778998553093e-06,7.619526718544655e-07,4.827702219973851e-07,-8.557175847663498e-09,-4.3610757670542116e-07,9.439836627495125e-07,1.9011030395056312e-06,4.1528475085096897e-07,2.353744695988645e-06,-1.2391918490604096e-07,-1.4769634709375548e-06,6.518690518753087e-06,1.3432362055562417e-06,2.311086807208879e-06
08/18/2022,2.9551547116878976e-07,1.3742479541150226e-07,4.36827375478113e-08,3.366308373597483e-07,2.0424715508874332e-07,4.3700401021873937e-07,2.8429032744936377e-07,7.210535255836539e-07,1.1957050370632574e-07,-1.5383345778637912e-06,4.4045201590666206e-07,4.906285731775059e-07,8.315330501129898e-07,3.059420302137099e-07,-3.4724335473442076e-08,-5.130865558701609e-07,2.7574644552175157e-06,3.3490302101412265e-07,1.6484912336367205e-07,2.046754609307284e-06,1.8856550275333796e-07,-1.5392341943836182e-06,4.489853264015195e-06,1.15650695762274e-06,3.5227511614971013e-06
08/19/2022,1.954468246237676e-07,1.1498835307699923e-07,8.083993606354782e-08,1.453992343148054e-07,1.840053834003977e-07,5.189848847680482e-07,2.3115070835431582e-07,-4.4868150333489535e-07,4.0524924525351476e-08,-1.7394760107339458e-06,3.5725364223335607e-07,1.8285585088916648e-06,5.711226557074917e-07,3.2777514615245975e-07,-1.480421155030824e-07,-5.342514728631431e-07,2.7813239050106253e-06,5.215083978229305e-07,2.0417894738850934e-06,2.2430851287240277e-06,3.772831952849129e-07,-4.3882090017773005e-07,5.026853969440604e-06,7.611272014805199e-07,2.144210914716442e-06
08/22/2022,1.4234061356178083e-07,8.810363743311641e-08,-7.269755971240259e-08,4.389031712533193e-08,9.381084694310382e-08,1.9134156244288332e-07,1.132466217839848e-07,-2.570739806274829e-07,-3.342298055139012e-09,-1.2546943609249215e-07,1.0704053556018205e-06,1.3286340867855892e-06,2.8742711167390775e-07,1.653028971970164e-07,-2.6249744267204575e-08,-3.2540440944760037e-07,1.4526212297478555e-06,6.129272725568975e-07,7.350353887979614e-07,8.731173524437775e-07,4.541941209606123e-07,2.565745834290778e-07,1.692624865133519e-06,9.934098475560809e-08,2.3303045989216522e-06
08/23/2022,4.254201520065288e-08,6.844751427734583e-08,-1.9662312631548754e-07,-1.3884996162631162e-08,-3.602801289157391e-08,9.155936836061125e-08,-3.7074765439073995e-08,-1.538831444879339e-07,-6.358582696225943e-08,3.6402009921545833e-07,1.016999281284343e-06,-2.495811419810675e-07,4.2053989083943856e-07,2.2168337157501698e-07,-3.981279201685577e-09,-5.642645098115703e-07,1.2162975128848752e-06,-4.3367780958297503e-07,8.148035934639963e-07,1.98744144326767e-07,6.091388145075157e-07,-8.852304268658351e-09,1.634344207205024e-07,-7.149114697561582e-07,1.1837331114747437e-06
08/24/2022,-1.2179442079303889e-07,1.222829172531886e-08,-2.4491615783639885e-07,-1.1664954129974604e-07,-2.251896119099928e-07,-2.5153151910684096e-07,-2.3459533288489826e-07,4.1212875672464845e-07,-5.563816522735578e-08,1.366252304428553e-07,-4.398289256138502e-07,-3.4455357215962813e-06,2.2100519719145265e-07,-2.285716060547411e-07,3.226907230037436e-07,-8.705304349518478e-07,5.214560470887704e-08,-1.6685576835549865e-06,2.0569642872564842e-07,-6.645266971003194e-07,5.6529843758569e-07,-4.097301543713254e-07,-2.3906833571092722e-06,-1.4177170728044722e-06,1.705273792984526e-06
08/25/2022,-1.5278246233498364e-07,1.9266414148440808e-08,-1.9844797380992614e-07,-1.592504445817668e-07,-2.1468928748462657e-07,-2.051378725001387e-07,-2.1855305419753827e-07,8.420636196119254e-07,-6.528104901073702e-08,2.341237435638796e-06,2.8828778894699217e-07,-3.3430081960511367e-06,3.1332472750411504e-07,-7.529216050170663e-07,7.661697236326889e-07,-6.359400098713333e-07,1.2261993684825297e-07,-2.071135298955031e-06,1.370203047117491e-07,-9.648117865267087e-09,6.616374816148894e-07,-1.4485907251991344e-07,-3.074501502766936e-06,-5.14649355097023e-07,6.3881858516709286e-06
08/26/2022,-8.65374097771098e-08,5.526073366024626e-08,-7.352409188343465e-08,-6.667332457421596e-08,-4.1166393367717625e-08,6.426421347058327e-08,-2.957111750256557e-08,8.876959345096983e-07,5.1501692659092994e-08,3.661192737870658e-06,6.189275663037368e-07,-1.369613142315743e-07,2.240154380055396e-07,-6.234943475296201e-07,7.859421564181624e-07,-4.0959843354883176e-07,1.148758218235157e-08,-1.6116252220803669e-06,1.3284030702349438e-07,1.2593942113725658e-06,5.560438254725148e-07,2.830843242939385e-07,-2.222496774539386e-06,-3.558804654965716e-07,7.035278741113668e-06
08/29/2022,-1.5836608588175597e-07,-9.601868372205775e-09,-1.1201973892465756e-07,-1.1649626596614634e-07,-1.5930723293209115e-07,-2.0708958806031446e-07,-1.8264906495782788e-07,8.393829012959889e-07,-1.4054820789974776e-08,2.3236569240174174e-06,-7.183777644116731e-07,-1.7608502351558006e-06,2.481707715360359e-08,-9.662407883470822e-07,6.456670061970574e-07,-6.147998216713947e-07,-1.3409557328375514e-06,-2.9797571347397384e-06,-3.3702890875753587e-07,-9.858622342456935e-07,1.5278557212879722e-07,-7.406190620847296e-07,-3.409932739814476e-06,-1.1668278500802515e-06,3.865823737509054e-06
08/30/2022,-2.9730564264243873e-07,-2.9278053622524168e-08,-1.5158830290917997e-07,-1.2126995764162095e-07,-2.9172214206539725e-07,-2.769655816221795e-07,-2.9891053894395815e-07,7.01048709557149e-07,1.2533348100655655e-08,1.386553740726537e-06,-8.745978769069401e-07,-2.1078069411154197e-06,-1.0570417384157522e-07,-8.425712857233414e-07,4.562141113389952e-07,-8.022243016505817e-07,-1.0740996686539305e-06,-2.149062865622026e-06,-4.2403508473966e-07,-5.622886518740506e-07,-2.7463545232293104e-07,-8.439104911023193e-07,-4.990459975783296e-06,-1.295668094051433e-06,3.808495029413697e-06
08/31/2022,-3.9782273813794803e-07,-7.834753666140401e-08,-2.740059401780663e-07,-1.9883850924493876e-07,-3.2671962852599685e-07,-6.069219324110917e-07,-4.3321459450982944e-07,3.4948543788544246e-07,-1.1196002973607865e-07,4.0284251209185144e-07,-1.3744060611769107e-06,-4.374612903693808e-06,-3.128563690814784e-07,-1.2899341886002968e-06,3.110225605191619e-07,-6.923599978362426e-07,-2.0505652851821587e-06,-2.7629305238505953e-06,-8.038880490453466e-07,-1.5510602506970023e-06,-3.834738230154193e-07,-8.817693637209358e-07,-7.872320881227956e-06,-1.8991301867480544e-06,2.0699038933388491e-07
09/01/2022,-3.5906286660529896e-07,-7.601708104833211e-08,-2.766792896706401e-07,-1.8382665663567712e-07,-3.1216617955732145e-07,-2.0030977036011954e-07,-3.438498222828259e-07,-7.195326688265062e-08,-7.378399103829453e-08,6.257732523775571e-09,-8.78194096119418e-07,-2.617470677783801e-06,-4.968606491939167e-07,-8.934799434027222e-07,1.4041715552906828e-07,-3.969647353879789e-07,-1.6379308487632907e-06,-2.3893193273928095e-06,-5.994165163995133e-07,-8.706255738936204e-07,-3.4600870420089924e-07,-9.263458908894641e-07,-4.424062186837163e-06,-1.7883999950729458e-06,-5.565214172831129e-07
09/02/2022,-4.6400896466468744e-07,-1.1068521920616643e-07,-2.163644005223142e-07,-1.9347830291433847e-07,-3.459913210076862e-07,-2.782423793842611e-07,-4.329922879334269e-07,-3.2704450000366465e-07,-1.4041242801771145e-07,1.1595894269894215e-07,-1.7375551952142516e-06,-3.715154751323132e-06,-6.251878190943638e-07,-9.449862962310143e-07,-8.420809258030353e-09,3.2217914442741015e-09,-1.8260890952222548e-06,-3.285532455274795e-06,-6.436677784551226e-07,-6.562433759142088e-07,-5.647540818560204e-07,-6.437170371283079e-07,-6.54910321058985e-06,-1.929456683858637e-06,-9.236745288886721e-07
09/06/2022,-5.577443896682816e-07,-1.3039905131102063e-07,-3.807331905410186e-07,-1.905676131797928e-07,-4.82448502390283e-07,-5.024055378037722e-07,-5.604778014512929e-07,8.81179374860654e-08,-2.484543907478556e-07,-1.5905187736852675e-06,-2.6716715303068187e-06,-2.59951648950456e-06,-6.698657791262233e-07,-1.912585216286436e-06,1.9454402229669333e-07,-3.475323119214458e-07,-2.6214622936207266e-06,-5.3632577159342545e-06,-1.0841876321491949e-06,-2.5668394680004105e-06,-6.893025009383919e-07,-1.1727467512065e-06,-7.49892674603237e-06,-2.6736058664941794e-06,-1.0203721391585659e-06
09/07/2022,-6.320700835462986e-07,-1.4504261866980298e-07,-5.352741680832558e-07,-2.9382177579719533e-07,-4.880667581666025e-07,-6.030114361531629e-07,-5.96563354607862e-07,5.3091192584994455e-08,-1.8770224908562195e-07,-4.843160070782216e-07,-1.9202946881036123e-06,-3.916693450874587e-06,-8.203197467124335e-07,-1.8734000988014025e-06,1.987278855919862e-07,-3.542868184198711e-07,-2.81227064076182e-06,-4.790958051307419e-06,-1.160708833112073e-06,-3.191143932053199e-06,-5.583439765879197e-07,-7.232955388607607e-07,-6.905849197928182e-06,-3.1339222146238682e-06,-1.7170246966513919e-06
09/08/2022,-4.727834316311607e-07,-1.2178719169681148e-07,-4.916184929022299e-07,-1.8540753585401985e-07,-3.6467185484986585e-07,-4.913463816496499e-07,-3.5577140610701444e-07,-1.7393976116582646e-07,-1.3345499109842046e-07,-7.394747108821748e-07,-1.7085531170987684e-06,-3.0393941490348706e-06,-5.125152413440365e-07,-1.6037909469662977e-06,1.29288047868492e-07,-4.5626251873677537e-07,-2.8794130730615444e-06,-3.761674397379378e-06,-1.171955234558262e-06,-2.6236662827111293e-06,-7.482238856200502e-07,-4.660269949101315e-07,-5.56289872147941e-06,-2.9704636251289445e-06,-1.6798285082802394e-06
09/09/2022,-5.367844831830585e-07,-1.331350945328167e-07,-4.077321596037092e-07,-1.993748503423019e-07,-4.0477681403763673e-07,-3.2018477574633493e-07,-4.369895359704432e-07,-2.091068859406365e-07,-8.36606412796568e-08,-1.7410109212664172e-07,-2.0855364894160396e-06,-3.6965622254662052e-06,-2.1855519608213473e-07,-1.5430676630317337e-06,2.993552278976288e-08,-1.4173230076028377e-07,-2.8790555502757825e-06,-3.6123704530664127e-06,-1.0774602779569845e-06,-3.5457200102867767e-06,-5.369813763260271e-07,-1.3664234469808931e-07,-5.542307754062492e-06,-2.479497091174578e-06,-2.5524828905273395e-06
09/12/2022,-3.432213978667978e-07,-1.2126881443267056e-07,-3.985937422958249e-07,-7.265419775221968e-08,-2.412648686451643e-07,3.2077728089146344e-08,-2.4697238719114926e-07,1.7502197300347805e-07,1.869280177280886e-08,-7.215300050911021e-07,-1.7524964945974766e-06,-2.0618923536275843e-06,4.8947558821315486e-08,-7.328670598588683e-07,1.4991705998525274e-07,-3.865527153737423e-07,-2.421896348277412e-06,-2.8650647047654626e-06,-1.0141074123604273e-06,-1.676408662803177e-06,-6.881864570650342e-07,-6.847587469240378e-08,-2.3754376395464997e-06,-2.0426564007817205e-06,-7.631485697722654e-07
09/13/2022,-2.131675798870992e-07,-2.3539558779895973e-08,-3.0665077819279124e-07,4.5043605473418446e-08,-1.2882426478631e-07,1.5609796523581588e-07,-1.4092775615762462e-07,4.0009375338897896e-07,1.0280105122590851e-07,-1.1740035038851583e-06,-8.760629851242687e-07,3.228968435087653e-08,3.8902978786251153e-07,-2.489671567948251e-07,2.3757068677686996e-07,-1.8279611578247147e-07,-1.2933896073298277e-06,-9.78185669213466e-07,-9.471670313552651e-07,-7.164960156865183e-07,-5.181322422555414e-07,2.7414982235600715e-07,-1.2764830076274897e-06,-1.0094042576365039e-06,8.48940010624763e-08
09/14/2022,-2.6517898949173723e-07,-6.527929515438361e-08,-3.297063233097521e-07,-7.000653815002661e-08,-2.19493710368214e-07,-1.1144639979638343e-07,-2.4966141281556447e-07,-1.5450578496818532e-07,-2.1374186344864974e-08,-1.2038540208297332e-06,-1.284835785666727e-06,-1.4037575227229059e-06,5.83604871872687e-08,-6.607596808822639e-07,-1.49458170041046e-07,-4.2954705481441375e-07,-1.96772230559387e-06,-1.9561729864847485e-06,-8.892604210854583e-07,-2.034035608257123e-06,-5.680909962714013e-07,-5.6887814750388466e-08,-2.4522859758052986e-06,-1.861628913008482e-06,-1.7394571281523126e-06
09/15/2022,-3.5739389147685444e-07,-8.292142982487397e-08,-4.039360770013834e-07,-8.658525594589281e-08,-2.8958383214132867e-07,-1.6769395072755082e-07,-3.4809225324872996e-07,4.39249274108965e-09,2.5550888221368837e-08,-1.4499015796465496e-06,-1.8787862180537793e-06,-1.8367254172816282e-06,2.956849073488668e-08,-7.5825503802759e-07,-4.0745235558321004e-08,-5.81455620995118e-08,-2.458337163664849e-06,-1.5350262751184563e-06,-8.167483953197221e-07,-3.229988514255015e-06,-3.6094449842330955e-07,2.5444643872081636e-07,-2.8004454879005805e-06,-1.8154638920269531e-06,-6.029896579120695e-07
09/16/2022,-3.8067004433709135e-07,-1.1479087486719298e-07,-5.313606916932702e-07,-1.5150774826557391e-07,-3.445279104580673e-07,-3.2923275791197807e-07,-4.425274407156584e-07,-2.5140594804108313e-07,4.003331427525517e-08,-1.8016134370329311e-06,-1.1266944303833464e-06,-2.484535798758045e-06,-5.3005884708565217e-08,-1.1291231743519101e-06,-2.038239843718781e-07,-1.709654846639561e-07,-3.1683584093355955e-06,-3.232901780252874e-06,-1.0654950667798907e-06,-4.905425899913168e-06,-4.870122019700485e-07,3.5567734664494685e-07,-8.430043757084204e-07,-1.5686867281350702e-06,-8.737386656443642e-07
09/19/2022,-2.1888324607540598e-07,-4.865912433805652e-08,-2.807523803810181e-07,-4.7740075123247976e-08,-1.5966974718875317e-07,-2.386357528395236e-07,-1.0677532009570588e-07,-9.737250751601662e-08,6.08232068043482e-08,-4.825572404320672e-07,-3.905434898315912e-07,-5.973254270104694e-07,1.4158395037589396e-07,-5.029364565401286e-07,-1.257151031167015e-07,1.0034658243308043e-07,-7.785639179161716e-07,-1.3886669105763311e-06,-3.0233165044420365e-07,-1.7321509191384019e-06,-1.1624038200424837e-07,4.0716896032580085e-07,-1.4312989667644932e-06,-8.402474915551749e-07,-4.0745481255059375e-07
09/20/2022,-2.9106305676046754e-07,-5.2478309667332185e-08,-2.687300888861971e-07,-8.35989002978605e-08,-2.5191542809449333e-07,-3.1597849047824637e-07,-2.9798557591660577e-07,-6.890991880147257e-07,1.4135778580412882e-07,-6.486176158473927e-07,-5.510138755402856e-07,-1.3371612920367833e-06,4.018565821791641e-07,-5.590421934239679e-07,-4.5050622500429853e-07,2.726319540642312e-07,-1.7609013330077362e-06,-1.96294408398213e-06,-4.311975569501687e-07,-3.199562780809741e-06,-1.3997306089985396e-07,1.0156096880605672e-06,-3.2009842644613048e-06,-9.449529998775739e-07,-1.966246419441446e-06
09/21/2022,-2.926888689511583e-07,-1.1745522993148299e-08,-2.823395471990891e-07,-1.0651082200065127e-07,-2.7001094295637505e-07,-3.0338373541954776e-07,-3.062895880314671e-07,-3.0172720177342256e-07,1.8126898468727129e-07,-9.519019811847975e-07,-3.1622392874639837e-09,-1.5365174863336545e-06,1.2903093969687254e-07,-8.735189950659748e-07,-2.731194123683766e-07,2.1890918468591298e-07,-2.196260733078139e-06,-1.6014943714853351e-06,-3.4201984421394803e-07,-2.5485448754827517e-06,-1.8568750734264995e-07,1.0123129672844518e-06,-3.420243064730973e-06,-1.1227448562792076e-06,-4.781924939329063e-07
09/22/2022,-3.008790861101676e-07,-2.1890362902758006e-08,-1.5035551567377245e-07,-1.109776262204982e-07,-2.623582231445631e-07,-3.3314610607375846e-07,-3.1484226862220605e-07,-2.8059458049583185e-07,1.461054355815508e-07,-7.035820615339227e-07,-5.750419959664196e-07,-1.6449979789492095e-06,-8.648900861559993e-08,-8.772791161631254e-07,-2.8005722116455363e-07,1.4897799486643646e-07,-1.8409253035063421e-06,-2.5887331338241996e-06,-2.4979352646593646e-07,-2.669850995597687e-06,-1.3522202370005888e-07,8.571007766368795e-07,-4.749426680891151e-06,-8.821813046652857e-07,-5.232533990168114e-07
09/23/2022,-2.400987974739979e-07,-3.813663445269427e-08,-1.3005124509291625e-07,-1.4887961589316792e-07,-2.550526400240868e-07,-3.9603300198708536e-07,-4.2437453230962634e-07,-5.986091399747706e-08,5.8458368880240395e-08,9.510616596215176e-08,-5.460655450640644e-07,-1.2433197472884892e-06,-2.4663845194054997e-07,-1.0848862396640219e-06,-2.1782118963411724e-07,6.864409707192744e-08,-2.349163306582991e-06,-2.6027045655771217e-06,-4.852835086590528e-07,-2.5332585511774276e-06,3.350297153394905e-08,5.34589532521335e-07,-3.981757491593025e-06,-1.774695351072837e-07,-1.0103078345833234e-06
09/26/2022,-2.072880662374698e-07,-3.595678658745646e-08,-1.2494227967714645e-07,-1.6533595854345414e-07,-2.670928336023102e-07,-3.9163165406441726e-07,-3.410555406825865e-07,-5.952964961985533e-07,2.972342518878044e-08,7.351976165824145e-07,-2.091710158908378e-07,-2.1266239649018802e-06,-2.215714252902773e-07,-6.487801336012245e-07,-3.711033053720343e-07,2.5478883071909927e-07,-2.0353577210400954e-06,-2.7679159783052596e-06,-1.7658051461410886e-07,-1.8881170593842196e-06,7.056743135974772e-08,8.649854846770515e-07,-4.790438066423669e-06,-4.7368258914195776e-07,-1.396384920721195e-06
09/27/2022,-2.2527805743392832e-07,-2.6068101566810346e-08,-1.6784315013203303e-07,-1.3855815465370217e-07,-2.987928741762759e-07,-4.58532055373404e-07,-3.5950878593336255e-07,-1.0890645194561307e-06,9.976470347043315e-09,5.894306485305704e-08,-6.278654595286288e-07,-3.7260320264148347e-06,-3.878748173100431e-07,-9.165061361450854e-07,-5.2412254033285e-07,1.7678548313445572e-07,-1.8962712393751654e-06,-2.883150118015094e-06,7.974872708742691e-09,-1.858821954781328e-06,-3.1411721096538996e-08,4.6175941091557057e-07,-3.676207977249313e-06,-4.526841583150457e-07,-1.541051451951125e-06
09/28/2022,-3.1090199619162066e-07,-3.1891518340419726e-08,-1.7128444629669533e-07,-1.9367527254329794e-07,-3.630598087741977e-07,-5.256599231817863e-07,-4.6293933975592203e-07,-8.975272761858007e-07,-4.3260586230410885e-09,-5.31401933348857e-08,-9.876024064075545e-07,-4.478421645178875e-06,-6.777819264089496e-07,-1.1481462247465054e-06,-5.155560078416999e-07,6.104256783768294e-08,-2.614138003911776e-06,-3.148139624220281e-06,-5.361209068830044e-07,-4.0181484975979415e-06,-1.8151698400209926e-07,3.8763681462825485e-07,-4.2093287860060035e-06,-4.0644272281465687e-07,-2.526351071353995e-06
09/29/2022,-2.3251892104604775e-07,-2.039023579864795e-08,-1.6525275862303268e-07,-1.6313836228328422e-07,-2.3673516095740137e-07,-3.863858252437953e-07,-3.222462792911385e-07,-7.876180450835431e-07,-9.170130124170074e-09,6.341631452056212e-07,-8.497553668604208e-07,-3.252941021991536e-06,-7.009573072275234e-07,-1.1000847165822721e-06,-3.2617127016494274e-07,6.771735882427611e-08,-1.0152492930891562e-06,-2.153708416076045e-06,-4.079540223638646e-07,-3.1893298462887757e-06,-1.0703175953913723e-07,5.55513516316751e-07,-5.345544700406732e-06,-5.423794600292886e-07,-1.4352570111335848e-06
09/30/2022,-3.709169418561304e-07,-7.384041512369532e-08,-2.8271873566872293e-07,-2.3502041787755512e-07,-3.851111482463671e-07,-4.964832081282198e-07,-5.586877605948513e-07,-1.1590928569135189e-06,-1.352888530281019e-07,1.0351643465571466e-06,-1.2366270399123806e-06,-3.4588168458802335e-06,-8.586800824390606e-07,-1.3455456083410524e-06,-4.5281775965360125e-07,-1.0160987156945026e-07,-1.5828245603062078e-06,-4.248530871441737e-06,-1.1285911973490322e-06,-5.465987879558061e-06,-1.2140973391214528e-07,1.6685116364958366e-07,-5.72570089930712e-06,-1.128206149779777e-06,-3.0267024775530225e-06
10/03/2022,-3.5459062257755607e-07,-1.2357625072522485e-07,-2.883755841269206e-07,-2.8893571049032217e-07,-4.1649610111655173e-07,-5.938834851780231e-07,-5.347489294261598e-07,-1.2323793627889004e-06,-1.8998584546785397e-07,5.764628882063595e-07,-1.5833265245082308e-06,-5.909741623436656e-06,-8.348595904761958e-07,-1.4806408105037412e-06,-4.940723948966188e-07,-1.5319396111786792e-07,-1.5158443075973156e-06,-4.200659122387912e-06,-1.115836110917938e-06,-5.115438386531275e-06,-2.5609539311327693e-07,-3.6756214599073684e-07,-6.6760209453093205e-06,-1.7366062132622975e-06,-2.8650396733746976e-06
10/04/2022,-1.545845202348134e-07,-6.476848766439967e-08,-8.610449415754178e-08,-1.6933804132481773e-07,-1.9458171626545022e-07,-3.4203035903084214e-07,-2.2974860381404161e-07,-5.019870357703124e-07,-1.7306466883492205e-07,1.471969981301181e-06,1.1769337398492853e-07,-4.33263413731232e-06,-6.074818454882317e-07,-1.0206499771313936e-06,-1.497846399206935e-07,1.3389301351393813e-07,5.799076536198138e-07,-2.032539325181534e-06,-8.254735886038059e-07,-2.7293203736830452e-06,1.602234439873524e-07,-2.0381249887665335e-08,-6.038146082963535e-06,-9.459992632209751e-07,-1.994526530902745e-06
